steamID/appID,steamid,appid,playtime_forever,genres
76561197990968121/15750,51,15750,0,
76561197990968121/4540,51,4540,0,
76561197990968121/475150,51,475150,0,
76561197990968121/21100,51,21100,0,"['Action', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/21090,51,21090,69,
76561197990968121/21110,51,21110,0,
76561197990968121/21120,51,21120,0,
76561197990968121/16450,51,16450,0,
76561197990968121/32800,51,32800,14,
76561197990968121/28050,51,28050,1723,
76561197990968121/55150,51,55150,1111,
76561197990968121/102840,51,102840,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/55230,51,55230,40,
76561197990968121/41070,51,41070,0,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']"
76561197990968121/6120,51,6120,41,"['Action', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197990968121/40800,51,40800,134,
76561197990968121/63710,51,63710,17,
76561197990968121/94200,51,94200,95,
76561197990968121/99700,51,99700,0,
76561197990968121/41800,51,41800,64,"['Indie', 'Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Steam Trading Cards']"
76561197990968121/200900,51,200900,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197990968121/18700,51,18700,0,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197990968121/26500,51,26500,32,"['Indie', 'Casual', 'Single-player', 'Steam Achievements']"
76561197990968121/26900,51,26900,0,"['Casual', 'Indie', 'Single-player']"
76561197990968121/41100,51,41100,5,"['Action', 'Indie', 'Single-player']"
76561197990968121/70300,51,70300,69,"['Action', 'Indie', 'Single-player', 'Full controller support']"
76561197990968121/207170,51,207170,222,"['Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']"
76561197990968121/207650,51,207650,7,"['Action', 'Indie', 'Strategy', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/102600,51,102600,0,"['Action', 'Indie', 'Strategy', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197990968121/208580,51,208580,0,"['RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud']"
76561197990968121/203630,51,203630,176,"['Strategy', 'Single-player', 'Multi-player', 'Steam Trading Cards']"
76561197990968121/207610,51,207610,788,"['Adventure', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']"
76561197990968121/205350,51,205350,4,"['Action', 'Single-player', 'Multi-player']"
76561197990968121/211360,51,211360,0,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
76561197990968121/32370,51,32370,0,"['Adventure', 'RPG', 'Single-player', 'Steam Cloud']"
76561197990968121/200260,51,200260,172,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
76561197990968121/212680,51,212680,784,"['Indie', 'Simulation', 'Strategy', 'Single-player', 'Steam Trading Cards']"
76561197990968121/3830,51,3830,0,"['Action', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
76561197990968121/48000,51,48000,62,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197990968121/204060,51,204060,6,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Cloud']"
76561197990968121/107100,51,107100,878,"['Action', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/207080,51,207080,16,"['Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Commentary available']"
76561197990968121/26800,51,26800,0,"['Casual', 'Indie', 'Strategy', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197990968121/209830,51,209830,0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Single-player', 'Steam Cloud']"
76561197990968121/50300,51,50300,140,"['Action', 'Adventure', 'Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197990968121/91310,51,91310,153,
76561197990968121/35140,51,35140,1054,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
76561197990968121/113200,51,113200,223,"['Action', 'Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']"
76561197990968121/204220,51,204220,7,"['Adventure', 'Casual', 'Indie', 'Single-player']"
76561197990968121/214790,51,214790,0,"['Adventure', 'Strategy', 'Indie', 'Single-player']"
76561197990968121/72000,51,72000,0,"['Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available']"
76561197990968121/215510,51,215510,5,"['Adventure', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561197990968121/20820,51,20820,0,"['Action', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/41500,51,41500,624,"['RPG', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Includes level editor']"
76561197990968121/107200,51,107200,0,"['Action', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']"
76561197990968121/107800,51,107800,0,"['Action', 'Indie', 'Casual', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
76561197990968121/108500,51,108500,0,"['Action', 'Indie', 'Strategy', 'Single-player', 'Steam Achievements', 'Full controller support']"
76561197990968121/65300,51,65300,0,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/207420,51,207420,41,"['Action', 'Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/214560,51,214560,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/204360,51,204360,81,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/91600,51,91600,0,"['Action', 'Casual', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/218680,51,218680,87,"['Adventure', 'Casual', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']"
76561197990968121/4920,51,4920,0,"['Action', 'Indie', 'Strategy', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor']"
76561197990968121/4560,51,4560,0,"['Action', 'Strategy', 'Single-player', 'Multi-player', 'Steam Cloud']"
76561197990968121/9340,51,9340,0,
76561197990968121/20540,51,20540,139,"['Strategy', 'Single-player', 'Multi-player', 'Steam Cloud']"
76561197990968121/43110,51,43110,40,"['Action', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197990968121/50620,51,50620,731,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
76561197990968121/55110,51,55110,22,"['Action', 'Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']"
76561197990968121/228200,51,228200,0,
76561197990968121/462780,51,462780,0,"['Violent', 'Action', 'Adventure', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561197990968121/201790,51,201790,0,"['Action', 'Indie', 'Strategy', 'Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/4570,51,4570,28,"['Strategy', 'Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']"
76561197990968121/65800,51,65800,3619,"['Action', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']"
76561197990968121/35720,51,35720,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197990968121/109600,51,109600,93,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Multi-player', 'MMO', 'Co-op', 'Includes level editor']"
76561197990968121/238960,51,238960,2327,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']"
76561197990968121/225260,51,225260,52,"['Action', 'Adventure', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561197990968121/225420,51,225420,0,"['Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']"
76561197990968121/210770,51,210770,0,"['Action', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/224760,51,224760,25,"['Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/214550,51,214550,105,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197990968121/111900,51,111900,0,"['Action', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197990968121/9350,51,9350,0,"['Strategy', 'Single-player', 'Multi-player']"
76561197990968121/9420,51,9420,0,"['Strategy', 'Single-player', 'Multi-player']"
76561197990968121/39650,51,39650,0,"['Simulation', 'Strategy', 'Single-player']"
76561197990968121/39690,51,39690,100,"['RPG', 'Single-player']"
76561197990968121/50650,51,50650,0,"['Action', 'Adventure', 'RPG', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197990968121/65530,51,65530,0,"['RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op']"
76561197990968121/214870,51,214870,0,"['Action', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']"
76561197990968121/42910,51,42910,55,"['Action', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']"
76561197990968121/260750,51,260750,0,"['Adventure', 'Casual', 'Single-player', 'Steam Cloud']"
76561197990968121/260770,51,260770,0,
76561197990968121/265930,51,265930,21,"['Casual', 'Indie', 'Simulation', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']"
76561197990968121/286220,51,286220,107,"['RPG', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197990968121/293260,51,293260,445,"['Free to Play', 'RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Includes level editor']"
76561197990968121/316010,51,316010,2024,"['Free to Play', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']"
76561197990968121/329380,51,329380,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']"
76561197990968121/45760,51,45760,90,"['Action', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197990968121/282070,51,282070,192,"['Adventure', 'Indie', 'Simulation', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']"
76561197990968121/4700,51,4700,352,"['Strategy', 'Single-player', 'Multi-player', 'Steam Trading Cards']"
76561197990968121/211160,51,211160,0,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Steam Leaderboards']"
76561197990968121/345240,51,345240,0,"['Action', 'Strategy', 'Single-player', 'Multi-player']"
76561197990968121/234650,51,234650,1088,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197990968121/300550,51,300550,1701,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197990968121/346940,51,346940,1101,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197990968121/8500,51,8500,1347,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Online Multi-Player', 'MMO', 'Steam Trading Cards']"
76561197993416378/10,52,10,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/20,52,20,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/30,52,30,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/40,52,40,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/50,52,50,0,"['Action', 'Single-player', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/60,52,60,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/70,52,70,0,"['Action', 'Single-player', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561197993416378/130,52,130,0,"['Action', 'Single-player']"
76561197993416378/3830,52,3830,189,"['Action', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
76561197993416378/7110,52,7110,0,"['RPG', 'Single-player', 'Partial Controller Support']"
76561197993416378/6910,52,6910,18,"['Action', 'Single-player', 'Multi-player']"
76561197993416378/6920,52,6920,6,"['Action', 'Single-player']"
76561197993416378/4540,52,4540,0,
76561197993416378/4550,52,4550,0,
